Site:,GorstenN2,6875,tonnes,223,days,5352,timesteps,,
3,4,4,3,85,9,mg,ug,ug,
Day,Time,A-Chem(fd)ug/d,A-Chem(fae)ug/d,A-FI(kg/d for farm),,,,,
#NAME?,4655,0,1115275,6076
#NAME?,4656,0,1115275,6076
#NAME?,4657,0,1094007,6076
#NAME?,4658,0,1094007,6076
#NAME?,4659,0,1094007,6076
#NAME?,4660,0,1094007,6076
#NAME?,4661,0,1094007,6076
#NAME?,4662,0,1094007,6076
#NAME?,4663,0,1094007,6076
#NAME?,4664,0,1094007,6076
#NAME?,4665,0,1094007,6076
#NAME?,4666,0,1094007,6076
#NAME?,4667,0,1094007,6076
#NAME?,4668,0,1094007,6076
#NAME?,4669,0,1094007,6076
#NAME?,4670,0,1094007,6076
#NAME?,4671,0,1094007,6076
#NAME?,4672,0,1094007,6076
#NAME?,4673,0,1094007,6076
#NAME?,4674,0,1094007,6076
#NAME?,4675,0,1094007,6076
#NAME?,4676,0,1094007,6076
#NAME?,4677,0,1094007,6076
#NAME?,4678,0,1094007,6076
#NAME?,4679,0,1094007,6076
#NAME?,4680,0,1094007,6076
#NAME?,4681,0,1073144,6076
#NAME?,4682,0,1073144,6076
#NAME?,4683,0,1073144,6076
#NAME?,4684,0,1073144,6076
#NAME?,4685,0,1073144,6076
#NAME?,4686,0,1073144,6076
#NAME?,4687,0,1073144,6076
#NAME?,4688,0,1073144,6076
#NAME?,4689,0,1073144,6076
#NAME?,4690,0,1073144,6076
#NAME?,4691,0,1073144,6076
#NAME?,4692,0,1073144,6076
#NAME?,4693,0,1073144,6076
#NAME?,4694,0,1073144,6076
#NAME?,4695,0,1073144,6076
#NAME?,4696,0,1073144,6076
#NAME?,4697,0,1073144,6076
#NAME?,4698,0,1073144,6076
#NAME?,4699,0,1073144,6076
#NAME?,4700,0,1073144,6076
#NAME?,4701,0,1073144,6076
#NAME?,4702,0,1073144,6076
#NAME?,4703,0,1073144,6076
#NAME?,4704,0,1073144,6076
#NAME?,4705,0,1052680,6076
#NAME?,4706,0,1052680,6076
#NAME?,4707,0,1052680,6076
#NAME?,4708,0,1052680,6076
#NAME?,4709,0,1052680,6076
#NAME?,4710,0,1052680,6076
#NAME?,4711,0,1052680,6076
#NAME?,4712,0,1052680,6076
#NAME?,4713,0,1052680,6076
#NAME?,4714,0,1052680,6076
#NAME?,4715,0,1052680,6076
#NAME?,4716,0,1052680,6076
#NAME?,4717,0,1052680,6076
#NAME?,4718,0,1052680,6076
#NAME?,4719,0,1052680,6076
#NAME?,4720,0,1052680,6076
#NAME?,4721,0,1052680,6076
#NAME?,4722,0,1052680,6076
#NAME?,4723,0,1052680,6076
#NAME?,4724,0,1052680,6076
#NAME?,4725,0,1052680,6076
#NAME?,4726,0,1052680,6076
#NAME?,4727,0,1052680,6076
#NAME?,4728,0,1052680,6076
#NAME?,4729,0,1032605,6076
#NAME?,4730,0,1032605,6076
#NAME?,4731,0,1032605,6076
#NAME?,4732,0,1032605,6076
#NAME?,4733,0,1032605,6076
#NAME?,4734,0,1032605,6076
#NAME?,4735,0,1032605,6076
#NAME?,4736,0,1032605,6076
#NAME?,4737,0,1032605,6076
#NAME?,4738,0,1032605,6076
#NAME?,4739,0,1032605,6076
#NAME?,4740,0,1032605,6076
#NAME?,4741,0,1032605,6076
#NAME?,4742,0,1032605,6076
#NAME?,4743,0,1032605,6076
#NAME?,4744,0,1032605,6076
#NAME?,4745,0,1032605,6076
#NAME?,4746,0,1032605,6076
#NAME?,4747,0,1032605,6076
#NAME?,4748,0,1032605,6076
#NAME?,4749,0,1032605,6076
#NAME?,4750,0,1032605,6076
#NAME?,4751,0,1032605,6076
#NAME?,4752,0,1032605,6076
#NAME?,4753,0,1012913,6076
#NAME?,4754,0,1012913,6076
#NAME?,4755,0,1012913,6076
#NAME?,4756,0,1012913,6076
#NAME?,4757,0,1012913,6076
#NAME?,4758,0,1012913,6076
#NAME?,4759,0,1012913,6076
#NAME?,4760,0,1012913,6076
#NAME?,4761,0,1012913,6076
#NAME?,4762,0,1012913,6076
#NAME?,4763,0,1012913,6076
#NAME?,4764,0,1012913,6076
#NAME?,4765,0,1012913,6076
#NAME?,4766,0,1012913,6076
#NAME?,4767,0,1012913,6076
#NAME?,4768,0,1012913,6076
#NAME?,4769,0,1012913,6076
#NAME?,4770,0,1012913,6076
#NAME?,4771,0,1012913,6076
#NAME?,4772,0,1012913,6076
#NAME?,4773,0,1012913,6076
#NAME?,4774,0,1012913,6076
#NAME?,4775,0,1012913,6076
#NAME?,4776,0,1012913,6076
#NAME?,4777,0,993597,6076
#NAME?,4778,0,993597,6076
#NAME?,4779,0,993597,6076
#NAME?,4780,0,993597,6076
#NAME?,4781,0,993597,6076
#NAME?,4782,0,993597,6076
#NAME?,4783,0,993597,6076
#NAME?,4784,0,993597,6076
#NAME?,4785,0,993597,6076
#NAME?,4786,0,993597,6076
#NAME?,4787,0,993597,6076
#NAME?,4788,0,993597,6076
#NAME?,4789,0,993597,6076
#NAME?,4790,0,993597,6076
#NAME?,4791,0,993597,6076
#NAME?,4792,0,993597,6076
#NAME?,4793,0,993597,6076
#NAME?,4794,0,993597,6076
#NAME?,4795,0,993597,6076
#NAME?,4796,0,993597,6076
#NAME?,4797,0,993597,6076
#NAME?,4798,0,993597,6076
#NAME?,4799,0,993597,6076
#NAME?,4800,0,993597,6076
#NAME?,4801,0,974649,6076
#NAME?,4802,0,974649,6076
#NAME?,4803,0,974649,6076
#NAME?,4804,0,974649,6076
#NAME?,4805,0,974649,6076
#NAME?,4806,0,974649,6076
#NAME?,4807,0,974649,6076
#NAME?,4808,0,974649,6076
#NAME?,4809,0,974649,6076
#NAME?,4810,0,974649,6076
#NAME?,4811,0,974649,6076
#NAME?,4812,0,974649,6076
#NAME?,4813,0,974649,6076
#NAME?,4814,0,974649,6076
#NAME?,4815,0,974649,6076
#NAME?,4816,0,974649,6076
#NAME?,4817,0,974649,6076
#NAME?,4818,0,974649,6076
#NAME?,4819,0,974649,6076
#NAME?,4820,0,974649,6076
#NAME?,4821,0,974649,6076
#NAME?,4822,0,974649,6076
#NAME?,4823,0,974649,6076
#NAME?,4824,0,974649,6076
#NAME?,4825,0,956063,6076
#NAME?,4826,0,956063,6076
#NAME?,4827,0,956063,6076
#NAME?,4828,0,956063,6076
#NAME?,4829,0,956063,6076
#NAME?,4830,0,956063,6076
#NAME?,4831,0,956063,6076
#NAME?,4832,0,956063,6076
#NAME?,4833,0,956063,6076
#NAME?,4834,0,956063,6076
#NAME?,4835,0,956063,6076
#NAME?,4836,0,956063,6076
#NAME?,4837,0,956063,6076
#NAME?,4838,0,956063,6076
#NAME?,4839,0,956063,6076
#NAME?,4840,0,956063,6076
#NAME?,4841,0,956063,6076
#NAME?,4842,0,956063,6076
#NAME?,4843,0,956063,6076
#NAME?,4844,0,956063,6076
#NAME?,4845,0,956063,6076
#NAME?,4846,0,956063,6076
#NAME?,4847,0,956063,6076
#NAME?,4848,0,956063,6076
#NAME?,4849,0,937831,6076
#NAME?,4850,0,937831,6076
#NAME?,4851,0,937831,6076
#NAME?,4852,0,937831,6076
#NAME?,4853,0,937831,6076
#NAME?,4854,0,937831,6076
#NAME?,4855,0,937831,6076
#NAME?,4856,0,937831,6076
#NAME?,4857,0,937831,6076
#NAME?,4858,0,937831,6076
#NAME?,4859,0,937831,6076
#NAME?,4860,0,937831,6076
#NAME?,4861,0,937831,6076
#NAME?,4862,0,937831,6076
#NAME?,4863,0,937831,6076
#NAME?,4864,0,937831,6076
#NAME?,4865,0,937831,6076
#NAME?,4866,0,937831,6076
#NAME?,4867,0,937831,6076
#NAME?,4868,0,937831,6076
#NAME?,4869,0,937831,6076
#NAME?,4870,0,937831,6076
#NAME?,4871,0,937831,6076
#NAME?,4872,0,937831,6076
#NAME?,4873,0,919947,6076
#NAME?,4874,0,919947,6076
#NAME?,4875,0,919947,6076
#NAME?,4876,0,919947,6076
#NAME?,4877,0,919947,6076
#NAME?,4878,0,919947,6076
#NAME?,4879,0,919947,6076
#NAME?,4880,0,919947,6076
#NAME?,4881,0,919947,6076
#NAME?,4882,0,919947,6076
#NAME?,4883,0,919947,6076
#NAME?,4884,0,919947,6076
#NAME?,4885,0,919947,6076
#NAME?,4886,0,919947,6076
#NAME?,4887,0,919947,6076
#NAME?,4888,0,919947,6076
#NAME?,4889,0,919947,6076
#NAME?,4890,0,919947,6076
#NAME?,4891,0,919947,6076
#NAME?,4892,0,919947,6076
#NAME?,4893,0,919947,6076
#NAME?,4894,0,919947,6076
#NAME?,4895,0,919947,6076
#NAME?,4896,0,919947,6076
#NAME?,4897,0,902403,6076
#NAME?,4898,0,902403,6076
#NAME?,4899,0,902403,6076
#NAME?,4900,0,902403,6076
#NAME?,4901,0,902403,6076
#NAME?,4902,0,902403,6076
#NAME?,4903,0,902403,6076
#NAME?,4904,0,902403,6076
#NAME?,4905,0,902403,6076
#NAME?,4906,0,902403,6076
#NAME?,4907,0,902403,6076
#NAME?,4908,0,902403,6076
#NAME?,4909,0,902403,6076
#NAME?,4910,0,902403,6076
#NAME?,4911,0,902403,6076
#NAME?,4912,0,902403,6076
#NAME?,4913,0,902403,6076
#NAME?,4914,0,902403,6076
#NAME?,4915,0,902403,6076
#NAME?,4916,0,902403,6076
#NAME?,4917,0,902403,6076
#NAME?,4918,0,902403,6076
#NAME?,4919,0,902403,6076
#NAME?,4920,0,902403,6076
#NAME?,4921,0,885195,6076
#NAME?,4922,0,885195,6076
#NAME?,4923,0,885195,6076
#NAME?,4924,0,885195,6076
#NAME?,4925,0,885195,6076
#NAME?,4926,0,885195,6076
#NAME?,4927,0,885195,6076
#NAME?,4928,0,885195,6076
#NAME?,4929,0,885195,6076
#NAME?,4930,0,885195,6076
#NAME?,4931,0,885195,6076
#NAME?,4932,0,885195,6076
#NAME?,4933,0,885195,6076
#NAME?,4934,0,885195,6076
#NAME?,4935,0,885195,6076
#NAME?,4936,0,885195,6076
#NAME?,4937,0,885195,6076
#NAME?,4938,0,885195,6076
#NAME?,4939,0,885195,6076
#NAME?,4940,0,885195,6076
#NAME?,4941,0,885195,6076
#NAME?,4942,0,885195,6076
#NAME?,4943,0,885195,6076
#NAME?,4944,0,885195,6076
#NAME?,4945,0,868314,6076
#NAME?,4946,0,868314,6076
#NAME?,4947,0,868314,6076
#NAME?,4948,0,868314,6076
#NAME?,4949,0,868314,6076
#NAME?,4950,0,868314,6076
#NAME?,4951,0,868314,6076
#NAME?,4952,0,868314,6076
#NAME?,4953,0,868314,6076
#NAME?,4954,0,868314,6076
#NAME?,4955,0,868314,6076
#NAME?,4956,0,868314,6076
#NAME?,4957,0,868314,6076
#NAME?,4958,0,868314,6076
#NAME?,4959,0,868314,6076
#NAME?,4960,0,868314,6076
#NAME?,4961,0,868314,6076
#NAME?,4962,0,868314,6076
#NAME?,4963,0,868314,6076
#NAME?,4964,0,868314,6076
#NAME?,4965,0,868314,6076
#NAME?,4966,0,868314,6076
#NAME?,4967,0,868314,6076
#NAME?,4968,0,868314,6076
#NAME?,4969,0,851755,6076
#NAME?,4970,0,851755,6076
#NAME?,4971,0,851755,6076
#NAME?,4972,0,851755,6076
#NAME?,4973,0,851755,6076
#NAME?,4974,0,851755,6076
#NAME?,4975,0,851755,6076
#NAME?,4976,0,851755,6076
#NAME?,4977,0,851755,6076
#NAME?,4978,0,851755,6076
#NAME?,4979,0,851755,6076
#NAME?,4980,0,851755,6076
#NAME?,4981,0,851755,6076
#NAME?,4982,0,851755,6076
#NAME?,4983,0,851755,6076
#NAME?,4984,0,851755,6076
#NAME?,4985,0,851755,6076
#NAME?,4986,0,851755,6076
#NAME?,4987,0,851755,6076
#NAME?,4988,0,851755,6076
#NAME?,4989,0,851755,6076
#NAME?,4990,0,851755,6076
#NAME?,4991,0,851755,6076
#NAME?,4992,0,851755,6076
#NAME?,4993,0,835512,6076
#NAME?,4994,0,835512,6076
#NAME?,4995,0,835512,6076
#NAME?,4996,0,835512,6076
#NAME?,4997,0,835512,6076
#NAME?,4998,0,835512,6076
#NAME?,4999,0,835512,6076
#NAME?,5000,0,835512,6076
#NAME?,5001,0,835512,6076
#NAME?,5002,0,835512,6076
#NAME?,5003,0,835512,6076
#NAME?,5004,0,835512,6076
#NAME?,5005,0,835512,6076
#NAME?,5006,0,835512,6076
#NAME?,5007,0,835512,6076
#NAME?,5008,0,835512,6076
#NAME?,5009,0,835512,6076
#NAME?,5010,0,835512,6076
#NAME?,5011,0,835512,6076
#NAME?,5012,0,835512,6076
#NAME?,5013,0,835512,6076
#NAME?,5014,0,835512,6076
#NAME?,5015,0,835512,6076
#NAME?,5016,0,835512,6076
#NAME?,5017,0,819579,6076
#NAME?,5018,0,819579,6076
#NAME?,5019,0,819579,6076
#NAME?,5020,0,819579,6076
#NAME?,5021,0,819579,6076
#NAME?,5022,0,819579,6076
#NAME?,5023,0,819579,6076
#NAME?,5024,0,819579,6076
#NAME?,5025,0,819579,6076
#NAME?,5026,0,819579,6076
#NAME?,5027,0,819579,6076
#NAME?,5028,0,819579,6076
#NAME?,5029,0,819579,6076
#NAME?,5030,0,819579,6076
#NAME?,5031,0,819579,6076
#NAME?,5032,0,819579,6076
#NAME?,5033,0,819579,6076
#NAME?,5034,0,819579,6076
#NAME?,5035,0,819579,6076
#NAME?,5036,0,819579,6076
#NAME?,5037,0,819579,6076
#NAME?,5038,0,819579,6076
#NAME?,5039,0,819579,6076
#NAME?,5040,0,819579,6076
#NAME?,5041,0,803950,6076
#NAME?,5042,0,803950,6076
#NAME?,5043,0,803950,6076
#NAME?,5044,0,803950,6076
#NAME?,5045,0,803950,6076
#NAME?,5046,0,803950,6076
#NAME?,5047,0,803950,6076
#NAME?,5048,0,803950,6076
#NAME?,5049,0,803950,6076
#NAME?,5050,0,803950,6076
#NAME?,5051,0,803950,6076
#NAME?,5052,0,803950,6076
#NAME?,5053,0,803950,6076
#NAME?,5054,0,803950,6076
#NAME?,5055,0,803950,6076
#NAME?,5056,0,803950,6076
#NAME?,5057,0,803950,6076
#NAME?,5058,0,803950,6076
#NAME?,5059,0,803950,6076
#NAME?,5060,0,803950,6076
#NAME?,5061,0,803950,6076
#NAME?,5062,0,803950,6076
#NAME?,5063,0,803950,6076
#NAME?,5064,0,803950,6076
#NAME?,5065,0,788619,6076
#NAME?,5066,0,788619,6076
#NAME?,5067,0,788619,6076
#NAME?,5068,0,788619,6076
#NAME?,5069,0,788619,6076
#NAME?,5070,0,788619,6076
#NAME?,5071,0,788619,6076
#NAME?,5072,0,788619,6076
#NAME?,5073,0,788619,6076
#NAME?,5074,0,788619,6076
#NAME?,5075,0,788619,6076
#NAME?,5076,0,788619,6076
#NAME?,5077,0,788619,6076
#NAME?,5078,0,788619,6076
#NAME?,5079,0,788619,6076
#NAME?,5080,0,788619,6076
#NAME?,5081,0,788619,6076
#NAME?,5082,0,788619,6076
#NAME?,5083,0,788619,6076
#NAME?,5084,0,788619,6076
#NAME?,5085,0,788619,6076
#NAME?,5086,0,788619,6076
#NAME?,5087,0,788619,6076
#NAME?,5088,0,788619,6076
#NAME?,5089,0,773580,6076
#NAME?,5090,0,773580,6076
#NAME?,5091,0,773580,6076
#NAME?,5092,0,773580,6076
#NAME?,5093,0,773580,6076
#NAME?,5094,0,773580,6076
#NAME?,5095,0,773580,6076
#NAME?,5096,0,773580,6076
#NAME?,5097,0,773580,6076
#NAME?,5098,0,773580,6076
#NAME?,5099,0,773580,6076
#NAME?,5100,0,773580,6076
#NAME?,5101,0,773580,6076
#NAME?,5102,0,773580,6076
#NAME?,5103,0,773580,6076
#NAME?,5104,0,773580,6076
#NAME?,5105,0,773580,6076
#NAME?,5106,0,773580,6076
#NAME?,5107,0,773580,6076
#NAME?,5108,0,773580,6076
#NAME?,5109,0,773580,6076
#NAME?,5110,0,773580,6076
#NAME?,5111,0,773580,6076
#NAME?,5112,0,773580,6076
#NAME?,5113,0,758828,6076
#NAME?,5114,0,758828,6076
#NAME?,5115,0,758828,6076
#NAME?,5116,0,758828,6076
#NAME?,5117,0,758828,6076
#NAME?,5118,0,758828,6076
#NAME?,5119,0,758828,6076
#NAME?,5120,0,758828,6076
#NAME?,5121,0,758828,6076
#NAME?,5122,0,758828,6076
#NAME?,5123,0,758828,6076
#NAME?,5124,0,758828,6076
#NAME?,5125,0,758828,6076
#NAME?,5126,0,758828,6076
#NAME?,5127,0,758828,6076
#NAME?,5128,0,758828,6076
#NAME?,5129,0,758828,6076
#NAME?,5130,0,758828,6076
#NAME?,5131,0,758828,6076
#NAME?,5132,0,758828,6076
#NAME?,5133,0,758828,6076
#NAME?,5134,0,758828,6076
#NAME?,5135,0,758828,6076
#NAME?,5136,0,758828,6076
#NAME?,5137,0,744357,6076
#NAME?,5138,0,744357,6076
#NAME?,5139,0,744357,6076
#NAME?,5140,0,744357,6076
#NAME?,5141,0,744357,6076
#NAME?,5142,0,744357,6076
#NAME?,5143,0,744357,6076
#NAME?,5144,0,744357,6076
#NAME?,5145,0,744357,6076
#NAME?,5146,0,744357,6076
#NAME?,5147,0,744357,6076
#NAME?,5148,0,744357,6076
#NAME?,5149,0,744357,6076
#NAME?,5150,0,744357,6076
#NAME?,5151,0,744357,6076
#NAME?,5152,0,744357,6076
#NAME?,5153,0,744357,6076
#NAME?,5154,0,744357,6076
#NAME?,5155,0,744357,6076
#NAME?,5156,0,744357,6076
#NAME?,5157,0,744357,6076
#NAME?,5158,0,744357,6076
#NAME?,5159,0,744357,6076
#NAME?,5160,0,744357,6076
#NAME?,5161,0,730162,6076
#NAME?,5162,0,730162,6076
#NAME?,5163,0,730162,6076
#NAME?,5164,0,730162,6076
#NAME?,5165,0,730162,6076
#NAME?,5166,0,730162,6076
#NAME?,5167,0,730162,6076
#NAME?,5168,0,730162,6076
#NAME?,5169,0,730162,6076
#NAME?,5170,0,730162,6076
#NAME?,5171,0,730162,6076
#NAME?,5172,0,730162,6076
#NAME?,5173,0,730162,6076
#NAME?,5174,0,730162,6076
#NAME?,5175,0,730162,6076
#NAME?,5176,0,730162,6076
#NAME?,5177,0,730162,6076
#NAME?,5178,0,730162,6076
#NAME?,5179,0,730162,6076
#NAME?,5180,0,730162,6076
#NAME?,5181,0,730162,6076
#NAME?,5182,0,730162,6076
#NAME?,5183,0,730162,6076
#NAME?,5184,0,730162,6076
#NAME?,5185,0,716238,6076
#NAME?,5186,0,716238,6076
#NAME?,5187,0,716238,6076
#NAME?,5188,0,716238,6076
#NAME?,5189,0,716238,6076
#NAME?,5190,0,716238,6076
#NAME?,5191,0,716238,6076
#NAME?,5192,0,716238,6076
#NAME?,5193,0,716238,6076
#NAME?,5194,0,716238,6076
#NAME?,5195,0,716238,6076
#NAME?,5196,0,716238,6076
#NAME?,5197,0,716238,6076
#NAME?,5198,0,716238,6076
#NAME?,5199,0,716238,6076
#NAME?,5200,0,716238,6076
#NAME?,5201,0,716238,6076
#NAME?,5202,0,716238,6076
#NAME?,5203,0,716238,6076
#NAME?,5204,0,716238,6076
#NAME?,5205,0,716238,6076
#NAME?,5206,0,716238,6076
#NAME?,5207,0,716238,6076
#NAME?,5208,0,716238,6076
#NAME?,5209,0,702579,6076
#NAME?,5210,0,702579,6076
#NAME?,5211,0,702579,6076
#NAME?,5212,0,702579,6076
#NAME?,5213,0,702579,6076
#NAME?,5214,0,702579,6076
#NAME?,5215,0,702579,6076
#NAME?,5216,0,702579,6076
#NAME?,5217,0,702579,6076
#NAME?,5218,0,702579,6076
#NAME?,5219,0,702579,6076
#NAME?,5220,0,702579,6076
#NAME?,5221,0,702579,6076
#NAME?,5222,0,702579,6076
#NAME?,5223,0,702579,6076
#NAME?,5224,0,702579,6076
#NAME?,5225,0,702579,6076
#NAME?,5226,0,702579,6076
#NAME?,5227,0,702579,6076
#NAME?,5228,0,702579,6076
#NAME?,5229,0,702579,6076
#NAME?,5230,0,702579,6076
#NAME?,5231,0,702579,6076
#NAME?,5232,0,702579,6076
#NAME?,5233,0,689181,6076
#NAME?,5234,0,689181,6076
#NAME?,5235,0,689181,6076
#NAME?,5236,0,689181,6076
#NAME?,5237,0,689181,6076
#NAME?,5238,0,689181,6076
#NAME?,5239,0,689181,6076
#NAME?,5240,0,689181,6076
#NAME?,5241,0,689181,6076
#NAME?,5242,0,689181,6076
#NAME?,5243,0,689181,6076
#NAME?,5244,0,689181,6076
#NAME?,5245,0,689181,6076
#NAME?,5246,0,689181,6076
#NAME?,5247,0,689181,6076
#NAME?,5248,0,689181,6076
#NAME?,5249,0,689181,6076
#NAME?,5250,0,689181,6076
#NAME?,5251,0,689181,6076
#NAME?,5252,0,689181,6076
#NAME?,5253,0,689181,6076
#NAME?,5254,0,689181,6076
#NAME?,5255,0,689181,6076
#NAME?,5256,0,689181,6076
#NAME?,5257,0,676039,6076
#NAME?,5258,0,676039,6076
#NAME?,5259,0,676039,6076
#NAME?,5260,0,676039,6076
#NAME?,5261,0,676039,6076
#NAME?,5262,0,676039,6076
#NAME?,5263,0,676039,6076
#NAME?,5264,0,676039,6076
#NAME?,5265,0,676039,6076
#NAME?,5266,0,676039,6076
#NAME?,5267,0,676039,6076
#NAME?,5268,0,676039,6076
#NAME?,5269,0,676039,6076
#NAME?,5270,0,676039,6076
#NAME?,5271,0,676039,6076
#NAME?,5272,0,676039,6076
#NAME?,5273,0,676039,6076
#NAME?,5274,0,676039,6076
#NAME?,5275,0,676039,6076
#NAME?,5276,0,676039,6076
#NAME?,5277,0,676039,6076
#NAME?,5278,0,676039,6076
#NAME?,5279,0,676039,6076
#NAME?,5280,0,676039,6076
#NAME?,5281,0,663147,6076
#NAME?,5282,0,663147,6076
#NAME?,5283,0,663147,6076
#NAME?,5284,0,663147,6076
#NAME?,5285,0,663147,6076
#NAME?,5286,0,663147,6076
#NAME?,5287,0,663147,6076
#NAME?,5288,0,663147,6076
#NAME?,5289,0,663147,6076
#NAME?,5290,0,663147,6076
#NAME?,5291,0,663147,6076
#NAME?,5292,0,663147,6076
#NAME?,5293,0,663147,6076
#NAME?,5294,0,663147,6076
#NAME?,5295,0,663147,6076
#NAME?,5296,0,663147,6076
#NAME?,5297,0,663147,6076
#NAME?,5298,0,663147,6076
#NAME?,5299,0,663147,6076
#NAME?,5300,0,663147,6076
#NAME?,5301,0,663147,6076
#NAME?,5302,0,663147,6076
#NAME?,5303,0,663147,6076
#NAME?,5304,0,663147,6076
#NAME?,5305,0,650500,6076
#NAME?,5306,0,650500,6076
#NAME?,5307,0,650500,6076
#NAME?,5308,0,650500,6076
#NAME?,5309,0,650500,6076
#NAME?,5310,0,650500,6076
#NAME?,5311,0,650500,6076
#NAME?,5312,0,650500,6076
#NAME?,5313,0,650500,6076
#NAME?,5314,0,650500,6076
#NAME?,5315,0,650500,6076
#NAME?,5316,0,650500,6076
#NAME?,5317,0,650500,6076
#NAME?,5318,0,650500,6076
#NAME?,5319,0,650500,6076
#NAME?,5320,0,650500,6076
#NAME?,5321,0,650500,6076
#NAME?,5322,0,650500,6076
#NAME?,5323,0,650500,6076
#NAME?,5324,0,650500,6076
#NAME?,5325,0,650500,6076
#NAME?,5326,0,650500,6076
#NAME?,5327,0,650500,6076
#NAME?,5328,0,650500,6076
#NAME?,5329,0,638095,6076
#NAME?,5330,0,638095,6076
#NAME?,5331,0,638095,6076
#NAME?,5332,0,638095,6076
#NAME?,5333,0,638095,6076
#NAME?,5334,0,638095,6076
#NAME?,5335,0,638095,6076
#NAME?,5336,0,638095,6076
#NAME?,5337,0,638095,6076
#NAME?,5338,0,638095,6076
#NAME?,5339,0,638095,6076
#NAME?,5340,0,638095,6076
#NAME?,5341,0,638095,6076
#NAME?,5342,0,638095,6076
#NAME?,5343,0,638095,6076
#NAME?,5344,0,638095,6076
#NAME?,5345,0,638095,6076
#NAME?,5346,0,638095,6076
#NAME?,5347,0,638095,6076
#NAME?,5348,0,638095,6076
#NAME?,5349,0,638095,6076
#NAME?,5350,0,638095,6076
#NAME?,5351,0,638095,6076
#NAME?,5352,0,638095,6076
